'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','num_outbound_cmds','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class'
0,0,1,24,9,201,11224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,1,0,0.1,105,255,1,0,0.01,0.03,0,0,0,0
0,0,1,24,9,301,1576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,2,44,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,1,0,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0
1,0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,2,12,9,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.6,255,236,0.93,0.01,0.01,0,0,0,0,0
0,0,1,24,9,221,724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,33,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0
1,0,2,49,9,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,162,161,0.99,0.01,0.01,0,0,0,0,0
1,0,1,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,0,0,1,1,0.15,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,0,0,1,1,0.15,0.07,0,255,17,0.07,0.06,0,0,0,0,1,1
0,0,2,49,9,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0
1,283,1,19,9,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,7,5,0.71,0.29,0.14,0,0,0,0,0
1,0,1,60,9,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.01,0.01
1,5,1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.5,0.67,0.5,1,1,6,58,0.17,0.5,0.17,0.05,0,0.02,0.17,0.97
0,0,1,24,9,284,7703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,41,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0.01,0.01,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,1,1,0,0,1,0,0,255,255,1,0,0,0,0.36,0.36,0.64,0.64
0,0,1,24,9,314,1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,31,255,1,0,0.03,0.03,0,0,0,0
1,1,1,54,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,181,0.71,0.13,0,0,0,0,0.28,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,1,1,0,0,0.02,0.07,0,255,3,0.01,0.06,0,0,1,1,0,0
0,0,1,24,9,315,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,7,1,1,0,0,0.06,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0
0,0,1,24,9,213,2769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,58,248,1,0,0.02,0.03,0,0,0,0
1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.07,0,0,0,0,1,1
0,0,1,24,9,180,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,282,507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.01,0,0,0,0
1,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,18,0,0,1,1,0.17,0.07,0,255,18,0.07,0.06,0,0,0,0,1,1
0,0,1,24,9,219,2828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0
1,808,1,24,4,61504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0.03,0.03,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.66,0.67
0,0,1,24,9,298,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0
0,0,2,12,9,44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,255,235,0.92,0.01,0,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,17,0,0,1,1,0.11,0.05,0,255,17,0.07,0.06,0,0,0,0,1,1
0,0,1,54,9,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,120,196,0.78,0.03,0.01,0.01,0,0,0.01,0.02
1,0,1,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,26,84,0.31,0.12,0.04,0.04,1,1,0,0
0,0,1,24,9,210,449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,1,0,0.43,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,220,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,45,255,1,0,0.02,0.02,0,0,0,0
0,0,2,12,9,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,1,0,0.17,67,67,1,0,0.03,0,0,0,0,0
0,0,1,24,9,227,2250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,102,255,1,0,0.01,0.02,0,0,0,0
1,906,1,24,4,76944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.05,0.05,0.91,0.91,1,0,0,255,255,1,0,0,0,0,0,0.08,0.08
1,282,1,19,9,164,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,29,0.11,0.02,0,0,0,0,0.4,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,19,0,0,1,1,0.07,0.05,0,255,19,0.07,0.06,0,0,0,0,1,1
0,0,1,24,9,321,864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,2,12,9,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
1,0,2,49,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
1,805,1,24,4,56504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.55,0.56
1,0,1,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,196,1,0.01,1,0.99,0,0.99,1,0,0
0,0,1,54,9,932,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,18,0.07,0.02,0,0,0.79,0,0.02,0
0,0,1,24,9,209,4446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0.16,0,0.83,1,0.01,1,0,255,1,0,0.36,0,0,0.07,0,0.28,1
1,1,1,54,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,48,0.19,0.16,0,0,0,0,0.79,0
1,0,1,60,9,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,181,0.71,0.02,0,0,0,0,0.02,0.03
0,0,1,24,9,304,2966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,1,255,1,0,1,0.07,0,0,0,0
0,0,1,54,9,1862,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,20,0.77,0.12,0.04,0,0,0,0,0
1,0,0,15,9,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,33,1,0,1,0.52,0,0,0,0
0,117,1,24,9,287,405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,0.3,14,255,1,0,0.07,0.03,0,0,0,0
1,902,1,24,4,53584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,66,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.36,0.36
1,902,1,24,4,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.46,0.46
1,0,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,170,1,0.01,1,0.99,0,0.99,1,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,5,0,0,1,1,0.05,0.08,0,255,5,0.02,0.06,0,0,0,0,1,1
1,0,0,15,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,344,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,0,1,24,7,0,11521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,2,245,1,0,0.5,0.04,1,0.01,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1
1,280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,21,1,0,1,0.1,0,0,0,0
1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,9,1,1,0,0,0.08,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0.04,0.04,0.96,0.96,1,0,0,255,253,0.99,0.01,0,0,0.02,0.02,0.73,0.73
0,0,1,24,9,265,2813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,1,0,0.15,20,245,1,0,0.05,0.03,0,0,0,0
1,72,1,60,9,2783,15142,0,0,0,10,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,56,0.22,0.15,0,0,0,0,0.98,0.98
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,1,1,0,0,1,0,0,255,255,1,0,0,0,0.4,0.4,0.6,0.6
1,0,1,24,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.33,255,254,1,0.01,0,0,0,0,0.01,0.01
1,0,2,49,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0
1,0,1,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,0,0,1,1,0.09,0.06,0,255,13,0.05,0.05,0,0,0,0,1,1
1,0,1,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,0,1,1,0.21,0.09,0,255,57,0.22,0.11,0.01,0,0,0,0.99,1
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.03,0,0.97,1
1,4,1,47,9,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0
0,0,2,43,9,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,72,54,0.75,0.04,0.75,0,0,0,0,0
0,0,1,24,9,253,1079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,0,90,255,1,0,0.01,0.01,0,0,0,0
1,0,2,49,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1,0,0,0,0,0.01,1,0,255,1,0,0.78,1,0,0,0,0,0
0,0,1,54,9,2680,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,34,25,0.74,0.12,0.03,0,0,0,0,0
1,0,1,60,9,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,147,0.58,0.02,0,0,0,0,0.02,0.03
1,0,1,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2,0,0,1,1,0.02,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1
0,0,2,12,9,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,0,1,24,9,343,848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0
1,54,1,60,9,3256,36458,0,0,2,1,0,1,25,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,95,96,0.41,0.05,0.01,0.02,0,0,0.17,0.52
1,0,1,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3,0,0,1,1,0.03,0.07,0,255,3,0.01,0.06,0,0,0,0,1,1
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1
0,0,1,24,9,296,1511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,145,255,1,0,0.01,0.01,0,0,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.1,0.11,0.56,0.59
1,280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,24,1,0,1,0.17,0,0,0,0
0,0,1,24,9,508,7811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,2,255,1,0,0.5,0.07,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,15,0,0,1,1,0.06,0.05,0,255,15,0.06,0.05,0,0,0,0,1,1
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,17,0,0,1,1,0.12,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1
1,7,1,47,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,136,0.53,0.02,0,0,0,0,0.17,0.02
0,0,1,24,9,226,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,103,255,1,0,0.01,0.05,0,0,0,0
0,0,1,24,9,238,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,2,12,9,44,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,237,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0
0,0,2,49,9,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0
1,280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,113,14,0.05,0.02,0.05,0.14,0,0,0,0
1,280,1,20,9,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,69,24,0.19,0.1,0.19,0.08,0,0,0,0
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.1,0,0.89,1
0,0,1,24,9,333,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,299,2605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,46,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,302,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,26,255,1,0,0.04,0.01,0,0.01,0,0
0,0,1,24,9,163,11145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0
1,895,1,24,4,60064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0.19,0.19,0.81,0.81,1,0,0,255,255,1,0,0,0,0.02,0.02,0.62,0.62
1,1,1,54,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,3,0.01,0.16,0,0,0,0,0.97,0
0,0,1,24,9,307,287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,60,2,123,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,252,0.99,0.01,0,0,0,0,0.03,0.03
0,0,2,49,9,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0
0,31,1,24,9,227,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,283,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,213,255,1,0,0,0.01,0,0,0,0
1,281,1,19,9,162,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,8,0.03,0.42,0,0,0.15,0,0.42,0
0,0,1,54,9,2318,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,90,177,0.79,0.04,0.01,0.01,0,0,0,0
0,0,1,24,9,301,5963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,6,255,1,0,0.17,0.05,0,0,0,0
0,0,1,24,9,305,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,0,1,1,0.31,0.07,0,255,59,0.23,0.11,0.02,0,0,0,0.99,1
1,0,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0,0,0.98,1,0,0.99,0,255,1,0,0.98,0,0,0,0,1,1
0,0,1,24,9,212,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,116,255,1,0,0.01,0.04,0,0,0,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,20,0,0,1,1,0.15,0.06,0,255,20,0.08,0.05,0,0,0,0,1,1
1,7513,1,60,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,198,0.78,0.03,0,0,0.33,0.43,0.12,0.07
1,0,2,49,9,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,161,161,1,0,0.01,0,0,0,0,0
0,0,1,24,9,221,2720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,84,255,1,0,0.01,0.02,0,0,0,0
0,0,1,24,9,355,53476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,65,255,1,0,0.02,0.02,0.03,0.01,0,0
0,0,2,12,9,44,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,185,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0
0,1,1,54,9,970,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,220,159,0.59,0.02,0,0.01,0,0,0.01,0.01
0,0,1,54,9,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140,95,0.68,0.04,0.01,0,0,0,0,0
1,0,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.83,0.83,0.14,0.14,1,0,0,255,255,1,0,0,0,0.16,0.16,0.7,0.7
0,0,1,24,9,206,7531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,204,3391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.04,0,0,0,0
1,0,1,20,9,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,52,0.2,0.03,0.2,0,0.2,0,0.02,0
1,796,1,24,4,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,74,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.35,0.36
1,1,1,28,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,1,0.9,0.33,1,1,183,35,0.14,0.04,0.01,0.06,0,0,0.52,0.97
0,0,1,24,9,294,1694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,4,1,47,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,182,0.71,0.02,0,0,0,0,0.11,0
1,0,0,15,9,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,1,0,0,255,130,0.51,0.46,0.51,0,0.1,0,0.39,0
0,0,1,24,9,320,7885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.03,0,0,0,0
0,0,1,24,9,219,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,0,1,24,9,225,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,228,255,1,0,0,0.01,0,0,0,0
1,0,2,49,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,24,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.07,0.07
0,0,1,24,9,288,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,56,251,1,0,0.02,0.06,0,0,0,0
1,0,1,18,9,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,5,0.02,0.98,0,0,0.06,0,0.92,0
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1
1,0,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1
0,0,1,24,9,225,1142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
1,0,1,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.8,0.78,0,0,0,0.79,1
0,0,1,24,9,213,4602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.03,0,0,0,0
1,0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,10,0,0,1,1,0.04,0.07,0,255,10,0.04,0.07,0,0,0,0,1,1
0,31,2,12,9,97,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,13,12,0.92,0.15,0.92,0,0,0,0,0
1,806,1,24,4,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,40,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.19,0.19
1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,0,0,1,1,0.05,0.07,0,255,5,0.02,0.06,0,0,0,0,1,1
1,10,1,60,9,118,2425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,13,0.05,0.01,0,0,0,0,0.03,0.62
